id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,urls,mentions,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1218717833552711680,1218717833552711680,1579399948000,2020-01-19,03:12:28,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"“Nancy Pelosi said, it’s not a question of proof, it’s a question of allegations! Oh really?”  @JudgeJeanine @FoxNews  What a disgrace this Impeachment Scam is for our great Country!",[],"['judgejeanine', 'foxnews']",[],22075,37977,163396,[],[],https://twitter.com/realDonaldTrump/status/1218717833552711680,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '29458079', 'username': 'JudgeJeanine'}, {'user_id': '1367531', 'username': 'FoxNews'}]",,,,
1218697758728769536,1218697758728769536,1579395162000,2020-01-19,01:52:42,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"If you listened to the flawed advice of @paulkrugman at the @nytimes, a newspaper that was going broke until I came along, you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day, 2016. Sorry, those are the FACTS.....",[],"['paulkrugman', 'nytimes']",[],8966,18438,77861,[],[],https://twitter.com/realDonaldTrump/status/1218697758728769536,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '17006157', 'username': 'paulkrugman'}, {'user_id': '807095', 'username': 'nytimes'}]",,,,
1218697697512820736,1218697697512820736,1579395148000,2020-01-19,01:52:28,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,....BUT THE BEST IS YET TO COME!,[],[],[],18805,37198,191561,[],[],https://twitter.com/realDonaldTrump/status/1218697697512820736,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1218674016942219265,1218674016942219265,1579389502000,2020-01-19,00:18:22,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"A massive 200 Billion Dollar Sea Wall, built around New York to protect it from rare storms, is a costly, foolish & environmentally unfriendly idea that, when needed, probably won’t work anyway. It will also look terrible. Sorry, you’ll just have to get your mops & buckets ready!",[],[],[],29787,26073,128614,[],[],https://twitter.com/realDonaldTrump/status/1218674016942219265,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1218673508911403008,1218673508911403008,1579389381000,2020-01-19,00:16:21,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Another Fake Book by two third rate Washington Post reporters, has already proven to be inaccurately reported, to their great embarrassment, all for the purpose of demeaning and belittling a President who is getting great things done for our Country, at a record clip. Thank you!",[],[],[],20517,23917,118823,[],[],https://twitter.com/realDonaldTrump/status/1218673508911403008,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1218668999086694400,1218668999086694400,1579388305000,2020-01-18,23:58:25,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"They are taking the Democrat Nomination away from Crazy Bernie, just like last time. Some things never change!",[],[],[],9540,23571,121198,[],[],https://twitter.com/realDonaldTrump/status/1218668999086694400,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1218668469597675520,1218668469597675520,1579388179000,2020-01-18,23:56:19,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"95% Approval Rating in the Republican Party, A Record. Thank You!",[],[],[],12409,25255,151086,[],[],https://twitter.com/realDonaldTrump/status/1218668469597675520,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1218527317116575744,1218527317116575744,1579354526000,2020-01-18,14:35:26,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,“Trade Deals Drive Stocks To Record Highs.” @FoxNews,[],['foxnews'],[],8675,18408,91240,[],[],https://twitter.com/realDonaldTrump/status/1218527317116575744,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '1367531', 'username': 'FoxNews'}]",,,,
1218526759462801413,1218526759462801413,1579354393000,2020-01-18,14:33:13,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"“Day after day, really good news on the economy. By the way, this didn’t just happen by accident, it’s the result of a lot of the policies that Donald Trump has put into place. Obviously, the Tax Cut, and now we have these two BIG trade deals.” @StephenMoore  Great future growth!",[],['stephenmoore'],[],8979,19197,83995,[],[],https://twitter.com/realDonaldTrump/status/1218526759462801413,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '2304017702', 'username': 'StephenMoore'}]",,,,
1218523265821544450,1218523265821544450,1579353560000,2020-01-18,14:19:20,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Tremendous surge in new housing construction in December, 16.9%, biggest in many years!",[],[],[],6853,23204,124150,[],[],https://twitter.com/realDonaldTrump/status/1218523265821544450,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1218520880051105792,1218520880051105792,1579352991000,2020-01-18,14:09:51,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"A great day at the White House for our National Champions, the LSU Tigers! https://twitter.com/Real10jayy__/status/1218313039432290305 …",['https://twitter.com/Real10jayy__/status/1218313039432290305'],[],[],3491,18152,100806,[],[],https://twitter.com/realDonaldTrump/status/1218520880051105792,False,https://twitter.com/Real10jayy__/status/1218313039432290305,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1218336685450317824,1218336685450317824,1579309076000,2020-01-18,01:57:56,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,CONGRATULATIONS! #GeauxTigers pic.twitter.com/Axc9ezAdar,[],[],[],5010,21175,103027,['#geauxtigers'],[],https://twitter.com/realDonaldTrump/status/1218336685450317824,False,,1,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1218309736594116608,1218309736594116608,1579302650000,2020-01-18,00:10:50,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,مردم نجیب ایران، که آمریکا را دوست می دارند، سزاوار دولتی هستند که بیش از تمرکز بر کشتن آنها به جرم احترام خواهی، به آنها کمک کند تا به رؤیاهایشان دست یابند. رهبران ایران به جای آن که ایران را به سمت ویرانی بکشانند، باید هراس افکنی را کنار بنهند و ایران را دوباره باعظمت کنند! https://twitter.com/khamenei_ir/status/1218141834842660864 …,['https://twitter.com/khamenei_ir/status/1218141834842660864'],[],[],14580,26820,102063,[],[],https://twitter.com/realDonaldTrump/status/1218309736594116608,False,https://twitter.com/khamenei_ir/status/1218141834842660864,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1218309612304248834,1218309612304248834,1579302621000,2020-01-18,00:10:21,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"The noble people of Iran—who love America—deserve a government that's more interested in helping them achieve their dreams than killing them for demanding respect. Instead of leading Iran toward ruin, its leaders should abandon terror and Make Iran Great Again! https://twitter.com/khamenei_ir/status/1218141834842660864 …",['https://twitter.com/khamenei_ir/status/1218141834842660864'],[],[],6742,21765,78914,[],[],https://twitter.com/realDonaldTrump/status/1218309612304248834,False,https://twitter.com/khamenei_ir/status/1218141834842660864,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1218297466656829440,1218297466656829440,1579299725000,2020-01-17,23:22:05,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"The so-called “Supreme Leader” of Iran, who has not been so Supreme lately, had some nasty things to say about the United States and Europe. Their economy is crashing, and their people are suffering. He should be very careful with his words!",[],[],[],21049,35386,177028,[],[],https://twitter.com/realDonaldTrump/status/1218297466656829440,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1218297464941314049,1218297464941314049,1579299725000,2020-01-17,23:22:05,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Your 2nd Amendment is under very serious attack in the Great Commonwealth of Virginia. That’s what happens when you vote for Democrats, they will take your guns away. Republicans will win Virginia in 2020. Thank you Dems!",[],[],[],35025,49407,180447,[],[],https://twitter.com/realDonaldTrump/status/1218297464941314049,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1218297460185030658,1218297460185030658,1579299724000,2020-01-17,23:22:04,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Words of wisdom. Thank you Ted! https://twitter.com/SenTedCruz/status/1217855192399601665 …,['https://twitter.com/SenTedCruz/status/1217855192399601665'],[],[],7329,20203,81177,[],[],https://twitter.com/realDonaldTrump/status/1218297460185030658,False,https://twitter.com/SenTedCruz/status/1217855192399601665,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1218264289225728000,1218264289225728000,1579291815000,2020-01-17,21:10:15,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Heading to Florida for big Republican Party event. New Stock Market Record. Jobs in USA at all-time high!,[],[],[],12661,20537,113380,[],[],https://twitter.com/realDonaldTrump/status/1218264289225728000,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1218195035646242820,1218195021930926082,1579275304000,2020-01-17,16:35:04,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"....Joe Biden, and Bernie is shut out again. Very unfair, but that’s the way the Democrats play the game. Anyway, it’s a lot of fun to watch!",[],[],[],7747,14549,71582,[],[],https://twitter.com/realDonaldTrump/status/1218195035646242820,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1218195021930926082,1218195021930926082,1579275300000,2020-01-17,16:35:00,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"They are rigging the election again against Bernie Sanders, just like last time, only even more obviously. They are bringing him out of so important Iowa in order that, as a Senator, he sit through the Impeachment Hoax Trial. Crazy Nancy thereby gives the strong edge to Sleepy...",[],[],[],17392,26954,120478,[],[],https://twitter.com/realDonaldTrump/status/1218195021930926082,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1218190672064319488,1218190672064319488,1579274263000,2020-01-17,16:17:43,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Getting ready to meet the LSU Tigers, the National Champions. Great Coach, great Team, great School. Very exciting!",[],[],[],5684,16318,126414,[],[],https://twitter.com/realDonaldTrump/status/1218190672064319488,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1218174158280019968,1218174158280019968,1579270326000,2020-01-17,15:12:06,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Mini Mike Bloomberg ads are purposely wrong - A vanity project for him to get into the game. Nobody in many years has done for the USA what I have done for the USA, including the greatest economy in history, rebuilding our military, biggest ever tax & regulation cuts, & 2nd A!",[],[],[],19704,24600,117682,[],[],https://twitter.com/realDonaldTrump/status/1218174158280019968,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1218165916451602432,1218165916451602432,1579268361000,2020-01-17,14:39:21,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Mini Mike Bloomberg doesn’t get on the Democrat Debate Stage because he doesn’t want to - he is a terrible debater and speaker. If he did, he would go down in the polls even more (if that is possible!).",[],[],[],10958,16198,79984,[],[],https://twitter.com/realDonaldTrump/status/1218165916451602432,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1218164681464000513,1218164681464000513,1579268067000,2020-01-17,14:34:27,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,“There is no crime here. Entertaining this Impeachment is a joke. This whole thing should be dismissed.” @IngrahamAngle @FoxNews,[],"['ingrahamangle', 'foxnews']",[],8321,15278,71641,[],[],https://twitter.com/realDonaldTrump/status/1218164681464000513,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '50769180', 'username': 'IngrahamAngle'}, {'user_id': '1367531', 'username': 'FoxNews'}]",,,,
1218164357395374081,1218164357395374081,1579267989000,2020-01-17,14:33:09,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"“Years from now, when we look back at this day, nobody’s going to remember Nancy’s cheap theatrics, they will remember though how President Trump brought the Chinese to the bargaining table and delivered achievements few ever thought were possible.” @IngrahamAngle @FoxNews",[],"['ingrahamangle', 'foxnews']",[],15050,25345,112265,[],[],https://twitter.com/realDonaldTrump/status/1218164357395374081,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '50769180', 'username': 'IngrahamAngle'}, {'user_id': '1367531', 'username': 'FoxNews'}]",,,,
1218164098212474881,1218164088225828866,1579267928000,2020-01-17,14:32:08,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,....for the foreign policies of the President.” @AlanDersh Alan Dershowitz @seanhannity @FoxNews  They do what the House asks. The Swamp!,[],"['alandersh', 'seanhannity', 'foxnews']",[],3062,10578,42075,[],[],https://twitter.com/realDonaldTrump/status/1218164098212474881,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '372372537', 'username': 'AlanDersh'}, {'user_id': '41634520', 'username': 'seanhannity'}, {'user_id': '1367531', 'username': 'FoxNews'}]",,,,
1218164088225828866,1218164088225828866,1579267925000,2020-01-17,14:32:05,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,“The GOA got it exactly backwards. Here’s what they said. The law does not permit the President to substitute his own policy priorities to those Congress has enacted into law. It’s exactly the opposite. The Constitution does not allow Congress to substitute its own priorities....,[],[],[],10173,19883,78443,[],[],https://twitter.com/realDonaldTrump/status/1218164088225828866,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1217985357553315841,1217985357553315841,1579225312000,2020-01-17,02:41:52,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"PROMISES MADE, PROMISES KEPT! #KeepAmericaGreat2020🇺🇸 pic.twitter.com/CheEfoFUBT",[],[],[],18858,42994,170395,['#keepamericagreat2020'],[],https://twitter.com/realDonaldTrump/status/1217985357553315841,False,,1,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1217965436119191553,1217965436119191553,1579220563000,2020-01-17,01:22:43,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,See you tomorrow! #CHAMPS https://twitter.com/LSUfootball/status/1217888605961506816 …,['https://twitter.com/LSUfootball/status/1217888605961506816'],[],[],5411,17499,107671,['#champs'],[],https://twitter.com/realDonaldTrump/status/1217965436119191553,False,https://twitter.com/LSUfootball/status/1217888605961506816,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1217927213179338758,1217927213179338758,1579211450000,2020-01-16,22:50:50,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,THANK YOU! #MAGA pic.twitter.com/jVr7qmYOvu,[],[],['https://pbs.twimg.com/media/EObyVmrW4AoNEVi.jpg'],17645,29850,152305,['#maga'],[],https://twitter.com/realDonaldTrump/status/1217927213179338758,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1217909231946477575,1217909231946477575,1579207163000,2020-01-16,21:39:23,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,I JUST GOT IMPEACHED FOR MAKING A PERFECT PHONE CALL!,[],[],[],104959,56775,346764,[],[],https://twitter.com/realDonaldTrump/status/1217909231946477575,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1217838753810669568,1217838753810669568,1579190359000,2020-01-16,16:59:19,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Amazon Calls 'Profiles in Corruption' the 'Most Anticipated' Nonfiction Book  http://bit.ly/2tlBT7y  via @BreitbartNews,['http://bit.ly/2tlBT7y'],['breitbartnews'],[],9173,13811,42958,[],[],https://twitter.com/realDonaldTrump/status/1217838753810669568,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '457984599', 'username': 'BreitbartNews'}]",,,,
1217836310657892353,1217836310657892353,1579189777000,2020-01-16,16:49:37,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"This is a total disgrace, but just another reason that I’m going to win Michigan again! https://twitter.com/DailyCaller/status/1217793784198639618 …",['https://twitter.com/DailyCaller/status/1217793784198639618'],[],[],8584,16415,63460,[],[],https://twitter.com/realDonaldTrump/status/1217836310657892353,False,https://twitter.com/DailyCaller/status/1217793784198639618,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1217829723222478848,1217829723222478848,1579188206000,2020-01-16,16:23:26,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Looking at this strongly! https://twitter.com/SenAlexander/status/1215387768039317506 …,['https://twitter.com/SenAlexander/status/1215387768039317506'],[],[],4713,9778,41137,[],[],https://twitter.com/realDonaldTrump/status/1217829723222478848,False,https://twitter.com/SenAlexander/status/1215387768039317506,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1217827468230434818,1217827468230434818,1579187669000,2020-01-16,16:14:29,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"The farmers are really happy with the new China Trade Deal and the soon to be signed deal with Mexico and Canada, but I hope the thing they will most remember is the fact that I was able to take massive incoming Tariff money and use it to help them get through the tough times!",[],[],[],14991,23336,118673,[],[],https://twitter.com/realDonaldTrump/status/1217827468230434818,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1217825047102066688,1217825047102066688,1579187091000,2020-01-16,16:04:51,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,“There is no crime here. I just think this whole thing should be rejected out of hand. I wouldn’t waste a minute of taxpayer dollars or time on this. Entertaining this Impeachment is a joke.” Laura Ingraham @IngrahamAngle @FoxNews,[],"['ingrahamangle', 'foxnews']",[],16135,20365,94070,[],[],https://twitter.com/realDonaldTrump/status/1217825047102066688,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '50769180', 'username': 'IngrahamAngle'}, {'user_id': '1367531', 'username': 'FoxNews'}]",,,,
1217808535091916800,1217808535091916800,1579183155000,2020-01-16,14:59:15,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Cryin’ Chuck Schumer is saying privately that the new China Trade Deal is  unbelievable, which it is, but publicly he knocks it whenever possible. That’s politics, but so bad for our great Country!",[],[],[],15143,28011,134089,[],[],https://twitter.com/realDonaldTrump/status/1217808535091916800,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1217804029599920128,1217804029599920128,1579182081000,2020-01-16,14:41:21,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"One of the greatest trade deals ever made! Also good for China and our long term relationship. 250 Billion Dollars will be coming back to our Country, and we are now in a great position for a Phase Two start. There has never been anything like this in U.S. history! USMCA NEXT!",[],[],[],15491,34196,166080,[],[],https://twitter.com/realDonaldTrump/status/1217804029599920128,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1217610329821237248,1217610329821237248,1579135899000,2020-01-16,01:51:39,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,https://twitter.com/WaysandMeansGOP/status/1217508926872334336 … pic.twitter.com/1OIXKTv0hp,['https://twitter.com/WaysandMeansGOP/status/1217508926872334336'],[],[],9869,23564,90560,[],[],https://twitter.com/realDonaldTrump/status/1217610329821237248,False,,1,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1217469828656701442,1217469828656701442,1579102401000,2020-01-15,16:33:21,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Here we go again, another Con Job by the Do Nothing Democrats. All of this work was supposed to be done by the House, not the Senate!",[],[],[],38356,31695,160541,[],[],https://twitter.com/realDonaldTrump/status/1217469828656701442,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1217329023182872576,1217329023182872576,1579068830000,2020-01-15,07:13:50,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"I agree with him on this, 100%. But why would anyone vote Democrat? We are setting all time records with the economy! https://twitter.com/sarahedolan/status/1217295090739228674 …",['https://twitter.com/sarahedolan/status/1217295090739228674'],[],[],13305,26923,104486,[],[],https://twitter.com/realDonaldTrump/status/1217329023182872576,False,https://twitter.com/sarahedolan/status/1217295090739228674,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1217321896808722432,1217321896808722432,1579067131000,2020-01-15,06:45:31,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Now up to 187 Federal Judges, and two great new Supreme Court Justices. We are in major record territory. Hope EVERYONE is happy! https://twitter.com/senatemajldr/status/1204881311514669059 …",['https://twitter.com/senatemajldr/status/1204881311514669059'],[],[],5208,16809,66798,[],[],https://twitter.com/realDonaldTrump/status/1217321896808722432,False,https://twitter.com/senatemajldr/status/1204881311514669059,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1217307023873802242,1217307023873802242,1579063585000,2020-01-15,05:46:25,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Steyer is running low on cash. Nobody knows him. Made his money on coal. So funny! https://twitter.com/GOP/status/1217291085132836864 …,['https://twitter.com/GOP/status/1217291085132836864'],[],[],5547,16177,62674,[],[],https://twitter.com/realDonaldTrump/status/1217307023873802242,False,https://twitter.com/GOP/status/1217291085132836864,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1217303398636126210,1217303398636126210,1579062721000,2020-01-15,05:32:01,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Prime Minister of the United Kingdom, @BorisJohnson, stated, “We should replace the Iran deal with the Trump deal.” I agree!",[],['borisjohnson'],[],9546,26266,136247,[],[],https://twitter.com/realDonaldTrump/status/1217303398636126210,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '3131144855', 'username': 'BorisJohnson'}]",,,,
1217284784252080128,1217284784252080128,1579058283000,2020-01-15,04:18:03,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Former National Security Adviser for President Obama said “President Trump was absolutely correct” in taking out terroristist leader Soleimani. Thank you General Jones!,[],[],[],6671,25024,130296,[],[],https://twitter.com/realDonaldTrump/status/1217284784252080128,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1217278713500459009,1217278713500459009,1579056835000,2020-01-15,03:53:55,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Republicans are fighting for citizens from every background, & from every race, religion, color & creed. We are a movement for ALL AMERICANS who believe in fairness & justice, equality & dignity, opportunity & safety. We are a big tent, & a big party, w/ BIG IDEAS for the future! pic.twitter.com/8Gib5eKMOF",[],[],['https://pbs.twimg.com/media/EOSkiODXsAE3NND.jpg'],8629,17953,72558,[],[],https://twitter.com/realDonaldTrump/status/1217278713500459009,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1217277670528110592,1217277670528110592,1579056587000,2020-01-15,03:49:47,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Democrats are now the party of high taxes, high crime, open borders, late-term abortion, socialism, and blatant corruption. The Republican Party is the party of the American Worker, the American Family, and the American Dream! #TrumpMilwaukeeRally pic.twitter.com/LAl96RE49h",[],[],"['https://pbs.twimg.com/media/EOSjgTEXUAAdhci.jpg', 'https://pbs.twimg.com/media/EOSjgTEW4AAd2BY.jpg', 'https://pbs.twimg.com/media/EOSjgTCW4AAtbNU.jpg', 'https://pbs.twimg.com/media/EOSjgTDX4AAm_OR.jpg']",6226,17578,63104,['#trumpmilwaukeerally'],[],https://twitter.com/realDonaldTrump/status/1217277670528110592,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1217276075996274688,1217276075996274688,1579056207000,2020-01-15,03:43:27,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,GOD BLESS THE U.S.A.! pic.twitter.com/xi2yTS5fY1,[],[],[],5819,24130,108562,[],[],https://twitter.com/realDonaldTrump/status/1217276075996274688,False,,1,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1217274316179607553,1217274316179607553,1579055787000,2020-01-15,03:36:27,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Thank you Milwaukee, Wisconsin! #KAG2020 #MAGA https://www.pscp.tv/w/cO5xvzFvTlFsTFJub1dwUXd8MU1ZR05QTVFqZXp4d5h60N64EI-HoqqzFXcmHj9bJ6Eg4HL-2kiqKSPfZjsM?t=9s …",['https://www.pscp.tv/w/cO5xvzFvTlFsTFJub1dwUXd8MU1ZR05QTVFqZXp4d5h60N64EI-HoqqzFXcmHj9bJ6Eg4HL-2kiqKSPfZjsM?t=9s'],[],[],2939,12170,48650,"['#kag2020', '#maga']",[],https://twitter.com/realDonaldTrump/status/1217274316179607553,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1217231373011865600,1217231373011865600,1579045549000,2020-01-15,00:45:49,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Cryin’ Chuck Schumer just said, “The American people want a fair trial in the Senate.” True, but why didn’t Nervous Nancy and Corrupt politician Adam “Shifty” Schiff give us a fair trial in the House. It was the most lopsided & unfair basement hearing in the history of Congress!",[],[],[],40027,42990,195665,[],[],https://twitter.com/realDonaldTrump/status/1217231373011865600,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1217228960964038658,1217228960964038658,1579044973000,2020-01-15,00:36:13,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"We are helping Apple all of the time on TRADE and so many other issues, and yet they refuse to unlock phones used by killers, drug dealers  and other violent criminal elements. They will have to step up to the plate and help our great Country, NOW! MAKE AMERICA GREAT AGAIN.",[],[],[],28026,35741,174687,[],[],https://twitter.com/realDonaldTrump/status/1217228960964038658,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1217224049614520320,1217224049614520320,1579043803000,2020-01-15,00:16:43,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"On my way to Milwaukee, Wisconsin for a #TrumpRally. Look forward to see you all soon! pic.twitter.com/L97KjEc9GW",[],[],[],7912,20273,108340,['#trumprally'],[],https://twitter.com/realDonaldTrump/status/1217224049614520320,False,,1,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1216961142867681280,1216961142867681280,1578981121000,2020-01-14,06:52:01,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Thank you! https://twitter.com/YahooSportsCFB/status/1216890283666890753 …,['https://twitter.com/YahooSportsCFB/status/1216890283666890753'],[],[],11483,30199,198690,[],[],https://twitter.com/realDonaldTrump/status/1216961142867681280,False,https://twitter.com/YahooSportsCFB/status/1216890283666890753,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
